Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Rolando Blackman,DAL,.671,8.0,80,80,2758,626,1264,621,1249,5,15,419,474,96,182,278,266,64,21,174,142,1676,.495,.497,.333,.884
Maurice Cheeks,PHI,.549,7.9,68,68,2624,415,788,411,771,4,17,227,292,47,168,215,538,180,15,173,109,1061,.527,.533,.235,.777
Buck Williams,NJN,.293,7.9,82,82,2976,521,936,521,935,0,1,430,588,322,701,1023,129,78,91,280,315,1472,.557,.557,.000,.731
Byron Scott,LAL,.793,7.7,82,82,2729,554,1134,489,985,65,149,224,251,63,223,286,281,125,18,144,163,1397,.489,.496,.436,.892
A.C. Green,LAL,.793,7.6,79,72,2240,316,587,316,582,0,5,220,282,210,405,615,84,70,80,102,171,852,.538,.543,.000,.780
Isiah Thomas,DET,.634,7.6,81,81,3013,626,1353,607,1255,19,98,400,521,82,237,319,813,153,20,343,251,1671,.463,.484,.194,.768
Kareem Abdul-Jabbar,LAL,.793,7.5,78,78,2441,560,993,559,990,1,3,245,343,152,371,523,203,49,97,186,245,1366,.564,.565,.333,.714
Sam Perkins,DAL,.671,7.5,80,80,2687,461,957,442,903,19,54,245,296,197,419,616,146,109,77,132,269,1186,.482,.489,.352,.828
Hot Rod Williams,CLE,.378,7.5,80,80,2714,435,897,435,896,0,1,298,400,222,407,629,154,58,167,139,197,1168,.485,.485,.000,.745
Tom Chambers,SEA,.476,7.4,82,82,3018,660,1446,606,1301,54,145,535,630,163,382,545,245,81,50,268,307,1909,.456,.466,.372,.849
Xavier McDaniel,SEA,.476,7.4,82,82,3031,806,1583,803,1569,3,14,275,395,338,367,705,207,115,52,234,300,1890,.509,.512,.214,.696
Jack Sikma,MIL,.610,7.4,82,82,2536,390,842,390,840,0,2,265,313,208,614,822,203,88,90,160,328,1045,.463,.464,.000,.847
Michael Cage,LAC,.146,7.2,80,76,2922,457,878,457,875,0,3,341,467,354,568,922,131,99,67,171,221,1255,.521,.522,.000,.730
Vern Fleming,IND,.500,7.0,82,82,2549,370,727,368,717,2,10,238,302,109,225,334,473,109,18,167,222,980,.509,.513,.200,.788
Karl Malone,UTA,.537,6.9,82,82,2857,728,1422,728,1415,0,7,323,540,278,577,855,158,104,60,237,323,1779,.512,.514,.000,.598
Terry Porter,POR,.598,6.8,80,80,2714,376,770,363,710,13,60,280,334,70,267,337,715,159,9,255,192,1045,.488,.511,.217,.838
Orlando Woolridge,NJN,.293,6.8,75,53,2638,556,1067,555,1059,1,8,438,564,118,249,367,261,54,86,213,243,1551,.521,.524,.125,.777
Danny Ainge,BOS,.720,6.7,71,66,2499,410,844,325,652,85,192,148,165,49,193,242,400,101,14,141,189,1053,.486,.498,.443,.897
John Stockton,UTA,.537,6.7,82,2,1858,231,463,224,424,7,39,179,229,32,119,151,670,177,14,164,224,648,.499,.528,.179,.782
Jerome Kersey,POR,.598,6.4,82,8,2088,373,733,372,710,1,23,262,364,201,295,496,194,122,77,149,328,1009,.509,.524,.043,.720
Dave Greenwood,SAS,.341,6.2,79,78,2587,336,655,333,649,3,6,241,307,256,527,783,237,71,50,161,248,916,.513,.513,.500,.785
Ed Pinckney,PHO,.439,6.2,80,65,2250,290,497,290,495,0,2,257,348,179,401,580,116,86,54,135,196,837,.584,.586,.000,.739
Reggie Theus,SAC,.354,6.2,79,76,2872,577,1223,560,1145,17,78,429,495,86,180,266,692,78,16,289,208,1600,.472,.489,.218,.867
Michael Cooper,LAL,.793,6.1,82,2,2253,322,736,233,505,89,231,126,148,58,196,254,373,78,43,102,199,859,.438,.461,.385,.851
Cliff Levingston,ATL,.695,6.1,82,10,1848,251,496,251,493,0,3,155,212,219,314,533,40,48,68,72,261,657,.506,.509,.000,.731
Brad Daugherty,CLE,.378,6.0,80,80,2695,487,905,487,905,0,0,279,401,152,495,647,304,49,63,248,248,1253,.538,.538,,.696
Tim McCormick,PHI,.549,6.0,81,79,2817,391,718,391,714,0,4,251,349,180,431,611,114,36,64,153,270,1033,.545,.548,.000,.719
John Paxson,CHI,.488,6.0,82,64,2689,386,793,334,653,52,140,106,131,22,117,139,467,66,8,105,207,930,.487,.511,.371,.809
Bill Cartwright,NYK,.293,5.8,58,50,1989,335,631,335,631,0,0,346,438,132,313,445,96,40,26,128,188,1016,.531,.531,,.790
Walter Davis,PHO,.439,5.8,79,79,2646,779,1515,758,1434,21,81,288,334,90,154,244,364,96,5,226,184,1867,.514,.529,.259,.862
Rickey Green,UTA,.537,5.6,81,80,2090,301,644,294,625,7,19,172,208,38,125,163,541,110,2,133,108,781,.467,.470,.368,.827
Jeff Malone,WSB,.512,5.6,80,79,2763,689,1509,685,1483,4,26,376,425,50,168,218,298,75,13,182,154,1758,.457,.462,.154,.885
Wayman Tisdale,IND,.500,5.6,81,15,2159,458,892,458,890,0,2,258,364,217,258,475,117,50,26,139,293,1174,.513,.515,.000,.709
Paul Pressey,MIL,.610,5.5,61,60,2057,294,616,278,561,16,55,242,328,98,198,296,441,110,47,186,213,846,.477,.496,.291,.738
Mike Gminski,NJN,.293,5.4,72,66,2272,433,947,433,947,0,0,313,370,192,438,630,99,52,69,129,159,1179,.457,.457,,.846
Cedric Maxwell,TOT,,5.4,81,31,1968,253,477,253,476,0,1,303,391,175,260,435,197,39,14,136,178,809,.530,.532,.000,.775
Chuck Person,IND,.500,5.4,82,78,2956,635,1358,586,1220,49,138,222,297,168,509,677,295,90,16,211,310,1541,.468,.480,.355,.747
Larry Smith,GSW,.512,5.4,80,78,2374,297,544,297,543,0,1,113,197,366,551,917,95,71,56,135,295,707,.546,.547,.000,.574
Alvin Robertson,SAS,.341,5.3,81,78,2697,589,1264,576,1216,13,48,244,324,186,238,424,421,260,35,243,264,1435,.466,.474,.271,.753
Dennis Johnson,BOS,.720,5.2,79,78,2933,423,953,416,891,7,62,209,251,45,216,261,594,87,38,177,201,1062,.444,.467,.113,.833
Chris Mullin,GSW,.512,5.2,82,82,2377,477,928,458,865,19,63,269,326,39,142,181,261,98,36,154,217,1242,.514,.529,.302,.825
Artis Gilmore,SAS,.341,4.9,82,74,2405,346,580,346,580,0,0,242,356,185,394,579,150,39,95,178,235,934,.597,.597,,.680
Tree Rollins,ATL,.695,4.9,75,58,1764,171,313,171,313,0,0,63,87,155,333,488,22,43,140,61,240,405,.546,.546,,.724
Vinnie Johnson,DET,.634,4.8,78,8,2166,533,1154,529,1140,4,14,158,201,123,134,257,300,92,16,133,159,1228,.462,.464,.286,.786
Jim Petersen,HOU,.512,4.7,82,56,2403,386,755,386,751,0,4,152,209,177,380,557,127,43,102,152,268,924,.511,.514,.000,.727
Herb Williams,IND,.500,4.7,74,67,2526,451,939,451,930,0,9,199,269,143,400,543,174,59,93,145,255,1101,.480,.485,.000,.740
Joe Barry Carroll,GSW,.512,4.6,81,81,2724,690,1461,690,1461,0,0,340,432,173,416,589,214,92,123,226,255,1720,.472,.472,,.787
Roy Hinson,PHI,.549,4.5,76,58,2489,393,823,393,822,0,1,273,360,150,338,488,60,45,161,149,281,1059,.478,.478,.000,.758
Jay Humphries,PHO,.439,4.5,82,82,2579,359,753,354,726,5,27,200,260,62,198,260,632,112,9,195,239,923,.477,.488,.185,.769
LaSalle Thompson,SAC,.354,4.5,82,53,2166,362,752,362,747,0,5,188,255,237,450,687,122,69,126,143,290,912,.481,.485,.000,.737
Steve Johnson,POR,.598,4.4,79,74,2345,494,889,494,889,0,0,342,490,194,372,566,155,49,76,276,340,1330,.556,.556,,.698
Craig Hodges,MIL,.610,4.3,78,43,2147,315,682,230,454,85,228,131,147,48,92,140,240,76,7,124,189,846,.462,.507,.373,.891
Eddie Johnson,SAC,.354,4.3,81,30,2457,606,1309,569,1191,37,118,267,322,146,207,353,251,42,19,163,218,1516,.463,.478,.314,.829
John Lucas,MIL,.610,4.3,43,40,1358,285,624,239,498,46,126,137,174,29,96,125,290,71,6,89,82,753,.457,.480,.365,.787
Dave Corzine,CHI,.488,4.2,82,39,2287,294,619,294,614,0,5,95,129,199,341,540,209,38,87,114,202,683,.475,.479,.000,.736
Joe Dumars,DET,.634,4.2,79,75,2439,369,749,360,727,9,22,184,246,50,117,167,352,83,5,171,194,931,.493,.495,.409,.748
Ron Harper,CLE,.378,4.2,82,82,3064,734,1614,714,1520,20,94,386,564,169,223,392,394,209,84,345,247,1874,.455,.470,.213,.684
Randy Wittman,ATL,.695,4.2,71,65,2049,398,792,394,780,4,12,100,127,30,94,124,211,39,16,88,107,900,.503,.505,.333,.787
Alton Lister,SEA,.476,4.1,75,75,2288,346,687,346,686,0,1,179,265,223,482,705,110,32,180,169,289,871,.504,.504,.000,.675
Nate McMillan,SEA,.476,4.1,71,50,1972,143,301,143,294,0,7,87,141,101,230,331,583,125,45,155,238,373,.475,.486,.000,.617
Robert Reid,HOU,.512,4.1,75,63,2594,420,1006,367,844,53,162,136,177,47,242,289,323,75,21,104,232,1029,.417,.435,.327,.768
Detlef Schrempf,DAL,.671,4.0,81,5,1711,265,561,232,492,33,69,193,260,87,216,303,161,50,16,110,224,756,.472,.472,.478,.742
Brad Davis,DAL,.671,3.9,82,6,1582,199,436,167,330,32,106,147,171,27,87,114,373,63,10,114,159,577,.456,.506,.302,.860
Kurt Rambis,LAL,.793,3.9,78,10,1514,163,313,163,313,0,0,120,157,159,294,453,63,74,41,104,201,446,.521,.521,,.764
Danny Schayes,DEN,.451,3.9,76,41,1556,210,405,210,405,0,0,229,294,120,260,380,85,20,74,95,266,649,.519,.519,,.779
John Salley,DET,.634,3.8,82,2,1463,163,290,163,289,0,1,105,171,108,188,296,54,44,125,74,256,431,.562,.564,.000,.614
Darrell Walker,DEN,.451,3.8,81,25,2020,358,742,358,738,0,4,272,365,157,170,327,282,120,37,187,229,988,.482,.485,.000,.745
Rod Higgins,GSW,.512,3.7,73,28,1497,214,412,211,395,3,17,200,240,72,165,237,96,40,21,76,145,631,.519,.534,.176,.833
Jon Koncak,ATL,.695,3.7,82,19,1684,169,352,169,351,0,1,125,191,153,340,493,31,52,76,92,262,463,.480,.481,.000,.654
Gene Banks,CHI,.488,3.6,63,39,1822,249,462,249,457,0,5,112,146,115,193,308,170,52,17,113,173,610,.539,.545,.000,.767
Terry Catledge,WSB,.512,3.6,78,77,2149,413,835,413,831,0,4,199,335,248,312,560,56,43,14,145,195,1025,.495,.497,.000,.594
